B9W14_00430	0.322584293	0.456203082
B9W14_00435	104.9835932	15.85487622
B9W14_00440	452.5633719	233.3760333
B9W14_00445	109.6310145	28.71000432
B9W14_00455	43.42222312	12.3703576
B9W14_00460	32.79838477	19.13215704
B9W14_00465	160.8552456	33.46449312
B9W14_00470	33.50227827	1.796927251
B9W14_00475	29.21868398	0.641290437
B9W14_00480	2.115677381	0.473328061
B9W14_00485	4.582049405	3.053492912
B9W14_00490	87.75313358	24.16180962
B9W14_00495	8.514467201	2.444927497
B9W14_00500	119.4191403	43.527522
B9W14_00505	0.907937192	0.553615934
B9W14_00510	4.705869669	2.199569242
B9W14_00515	5.331950617	1.817924334
B9W14_00520	9.152482162	3.120531534
B9W14_00525	22.05238577	1.684498511
B9W14_00530	10.49105109	3.473469644
B9W14_00535	17.16345682	7.209379172
B9W14_00540	27.29487379	8.694355284
B9W14_00545	7.209060319	0.424433657
B9W14_00550	3.187522831	1.489879166
B9W14_00555	5.530892141	0.024830338
B9W14_00560	8.170833173	3.819126877
B9W14_00565	33.51282506	9.623200789
B9W14_00570	3.015488486	2.122102936
B9W14_00575	10.98346189	8.258761497
B9W14_00580	9.695155805	7.213493879
B9W14_00585	20.18921855	11.00854393
B9W14_00590	3.130693664	0.014054908
B9W14_00595	4.228956661	3.309433221
B9W14_00600	15.32672415	1.423229105
B9W14_00605	3.356312255	1.911257823
B9W14_00610	2.5274188	1.9165579
B9W14_00615	3.988363483	4.379884795
B9W14_00620	1.602591677	0.244714642
B9W14_00625	7.035258916	2.020173144
B9W14_00630	0	0
B9W14_00635	74.0726311	22.68049488
B9W14_00640	101.0448486	23.92123147
B9W14_00645	116.1135282	9.851833379
B9W14_00650	104.997541	5.29583888
B9W14_00655	440.2170009	12.34035168
B9W14_00660	264.8727108	28.0518092
B9W14_00665	11.72712764	3.312808299
B9W14_00670	8.279827198	3.550802863
B9W14_00675	4.586218577	0.700312409
B9W14_00680	42.28324728	8.601933196
B9W14_00685	150.6789733	10.27373764
B9W14_00690	38861.81337	6911.53065
B9W14_00695	6.720073231	7.140881631
B9W14_00700	5.198483406	0.64519051
B9W14_00705	6.61476347	2.489376717
B9W14_00710	41.56262162	3.330699522
B9W14_00715	68.32463902	1.13256539
B9W14_00720	1.613658861	2.282058246
B9W14_00725	6.305005447	0.226475598
B9W14_00730	3.642883236	1.702719047
B9W14_00735	34.90849643	3.123601423
B9W14_00740	785.0007147	32.26303713
B9W14_00745	821.708537	17.03541361
B9W14_00750	10428.08891	777.4177023
B9W14_00755	7638.748986	549.899711
B9W14_00760	5846.456659	1758.440249
B9W14_00765	43.01079275	19.5859448
B9W14_00770	0.540522984	0.764414935
B9W14_00775	5.074015935	2.371644387
B9W14_00780	2.219756043	0.009965353
B9W14_00785	2.455573144	1.147758765
B9W14_00790	1.581258194	0.454057964
B9W14_00795	0	0
B9W14_00800	18.30715775	10.42504267
B9W14_00805	0	0
B9W14_00810	0.867342004	0.475085636
B9W14_00815	1.696410597	2.399086874
B9W14_00820	1.081045969	1.52882987
B9W14_00825	1.524960641	1.289582118
B9W14_00830	0.735111259	1.039604312
B9W14_00835	8.889116076	1.339926195
B9W14_00840	2.859942937	4.04457009
B9W14_00845	3.738748584	1.747527443
B9W14_00850	1.832446111	0.674302565
B9W14_00855	2.302099822	1.076023842
B9W14_00860	3.522870257	1.230683877
B9W14_00865	67.51722879	54.17500004
B9W14_00870	70.41837341	31.1915982
B9W14_00875	2.158095322	0.768896383
B9W14_00880	133.1941496	80.108656
B9W14_00885	0.820550432	0.383533251
B9W14_00890	0	0
B9W14_00895	0.554351797	0.25910942
B9W14_00900	3.341414812	4.725474145
B9W14_00905	1.113804937	1.575158048
B9W14_00910	0.815948506	1.153925443
B9W14_00915	1.667017473	0.254552417
B9W14_00920	2.670819452	3.777109092
B9W14_00925	4.846394888	0.601492348
B9W14_00930	1216.784	86.15617768
B9W14_00935	3.784896192	0.983537282
B9W14_00940	66.79152439	24.86413314
B9W14_00945	1.095226166	0.004916899
B9W14_00950	166.760782	64.30064818
B9W14_00955	4.984631523	3.77987808
B9W14_00960	4.869768883	0.869740008
B9W14_00965	0	0
B9W14_00970	9.088430843	3.543092798
B9W14_00975	10.03336395	5.49576415
B9W14_00980	303.0672669	36.69133397
B9W14_00985	558.0616428	38.25110134
B9W14_00990	5.04556855	2.088028868
B9W14_00995	633.8818463	48.38352621
B9W14_01000	152.9896704	16.20944275
B9W14_01005	250.1370532	31.70437361
B9W14_01010	843.2261656	85.17975579
B9W14_01015	34.89804915	11.24078548
B9W14_01020	23.24042664	2.321851405
B9W14_01025	22.98504002	9.608141364
B9W14_01030	171.8564963	58.48282013
B9W14_01035	9.865147967	3.65831405
B9W14_01040	85.38653689	5.607530564
B9W14_01045	196.789681	84.35964646
B9W14_01050	560.7297192	213.783457
B9W14_01055	88.17420597	3.282115597
B9W14_01060	13.62530778	12.7715681
B9W14_01065	26.45972663	3.519563649
B9W14_01070	54.98420938	24.35508352
B9W14_01075	0.993393593	1.404870692
B9W14_01080	37.05479734	19.5737871
B9W14_01085	229.5403553	1.252076699
B9W14_01090	26.80363749	1.32739742
B9W14_01095	4.669320348	1.46247936
B9W14_01100	42.84935128	5.560258375
B9W14_01105	38.55320146	15.53729868
B9W14_01110	286.2218918	120.8593588
B9W14_01115	348.7757748	189.5499517
B9W14_01120	163.8715669	9.591585605
B9W14_01125	8.708960825	5.676821039
B9W14_01130	4.512879161	0.852364745
B9W14_01135	9.845207177	2.742187121
B9W14_01140	11.05623974	2.420401223
B9W14_01145	9.365373684	2.448747549
B9W14_01150	7.920667497	1.832329708
B9W14_01155	73.07155817	18.68529462
B9W14_01160	72.03840771	10.52573535
B9W14_01165	83.09345684	8.035194634
B9W14_01170	0.412524152	0.58339725
B9W14_01175	1823.460772	400.3104398
B9W14_01180	7.880442268	2.686830541
B9W14_01185	103.6043799	0.636539121
B9W14_01225	154.2775397	34.21454301
B9W14_01230	97.31500103	35.34054423
B9W14_01235	37.36424792	13.85586446
B9W14_01240	88.15204296	27.13202835
B9W14_01265	6.513007259	2.73573904
B9W14_01270	21.99573719	5.00781683
B9W14_01275	824.5311078	264.5418744
B9W14_01280	238.6326386	28.3891872
B9W14_01285	36.57246314	5.656481836
B9W14_01290	63.34507042	2.665720139
B9W14_01295	34.44955599	8.954164364
B9W14_01300	110.8402494	3.087379042
B9W14_01305	1664.461825	155.3127302
B9W14_01310	267.0045544	52.93032359
B9W14_01315	131.6163739	1.315116618
B9W14_01320	335.0384444	6.649864571
B9W14_01325	849.2756361	72.07024724
B9W14_01330	956.2257932	48.65788701
B9W14_01335	3.547694667	1.018719791
B9W14_01340	203.6252674	64.64720708
B9W14_01345	22.12356771	9.799565103
B9W14_01350	7.201875645	5.46122853
B9W14_01355	12.39446093	2.251667289
B9W14_01360	13.75603087	2.183731986
B9W14_01365	11.93970386	2.149717396
B9W14_01370	14.37575699	1.912203872
B9W14_01375	47.91405334	15.89844121
B9W14_01380	166.5705678	45.99145212
B9W14_01385	182.5622728	118.4592226
B9W14_01390	3.28341853	0.229690196
B9W14_01395	7.755668386	0.442119812
B9W14_01400	6.195706643	0.296740397
B9W14_01405	16.88063353	5.15994327
B9W14_01410	0	0
B9W14_01415	0	0
B9W14_01420	0	0
B9W14_01425	7.065600999	1.732591902
B9W14_01430	5.854984006	1.435730361
B9W14_01435	8.74148387	8.175998955
B9W14_01440	72.82887843	20.15067423
B9W14_01445	73.4963801	7.126062991
B9W14_01450	0.903825318	1.278202023
B9W14_01455	1.478151461	0.944919213
B9W14_01460	2.094720838	0.674717016
B9W14_01465	1.106178428	0.004966068
B9W14_01470	0.84883492	0.243742772
B9W14_01475	101.6403575	14.43204741
B9W14_01480	146.5904503	91.52193824
B9W14_01485	32.09907314	9.00879366
B9W14_01490	216.6026878	61.11923484
B9W14_01495	0.202498169	0.286375657
B9W14_01500	63.22450576	12.17589335
B9W14_01505	430.0951372	22.86917897
B9W14_01510	46.69285812	6.311723379
B9W14_01515	2.550018265	1.191903333
B9W14_01520	6.510193422	1.482189749
B9W14_01525	4.740764692	0.021283147
B9W14_01530	6.219395679	2.235617436
B9W14_01535	68.81333984	20.03643794
B9W14_01540	28.10729993	7.082316547
B9W14_01545	70.24469874	5.281567893
B9W14_01550	3.717662706	1.951406896
B9W14_01555	1.369987615	1.937455065
B9W14_01560	0.878268515	0.618067754
B9W14_01565	1.192645206	0.005354251
B9W14_01570	3.338945287	1.103869254
B9W14_01575	32.30743249	11.10862895
B9W14_01580	3.53779765	2.0850098
B9W14_01585	2.97548585	0.854410147
B9W14_01590	2.48579422	0.011159702
B9W14_01595	6.372804664	0.389060881
B9W14_01600	0.976153479	0.693526287
B9W14_01605	0.29641583	0.419195287
B9W14_01610	5.761168588	0.868426134
B9W14_01615	0.8505206	0.168089018
B9W14_01620	1.686832161	1.700240219
B9W14_01625	2.514659663	1.413011259
B9W14_01630	3.631814158	3.071241624
B9W14_01635	4.141536303	1.422767685
B9W14_01640	162.9478882	54.33772786
B9W14_01645	35.2058443	8.939265445
B9W14_01650	1.54457841	0.941808781
B9W14_01655	26.76130387	9.493354015
B9W14_01660	140.8182676	24.94313809
B9W14_01665	17.32387985	8.274300613
B9W14_01670	12.50520434	5.855049472
B9W14_01675	20.23558301	0.363381468
B9W14_01680	18.29800976	2.805135208
B9W14_01685	81.27145281	35.09357964
B9W14_01690	15.2501606	6.101795833
B9W14_01695	7.447381804	1.787853018
B9W14_01700	3.912568294	1.366821474
B9W14_01705	11.62922926	0.954888476
B9W14_01710	5.427660367	0.61545183
B9W14_01715	1.731195484	0.678349377
B9W14_01720	5.915045286	0.252618069
B9W14_01725	211.5276807	50.78031613
B9W14_01730	144.0778484	76.65788747
B9W14_01735	8.799235092	7.026704665
B9W14_01740	25.39194117	2.707605056
B9W14_01745	6.611114766	0.820514018
B9W14_01750	122.9900996	13.30870801
B9W14_01755	1.600570359	0.330399795
B9W14_01760	1.902032958	1.351334481
B9W14_01765	2.264766751	2.186013788
B9W14_01770	0.942450332	1.332826041
B9W14_01775	4.331068926	0.612003245
B9W14_01780	9.678946222	3.244162355
B9W14_01785	337.2849149	94.07197949
B9W14_01790	1.901149807	2.688631841
B9W14_01795	0	0
B9W14_01800	5.132766386	5.434015507
B9W14_01805	10.45088182	0.407368964
B9W14_01810	17.39206544	4.994127997
B9W14_01815	46.43066148	8.369557098
B9W14_01820	6.208345554	1.226959943
B9W14_01825	4.607451071	0.703554596
B9W14_01830	25.38954392	7.600179359
B9W14_01835	144.2333728	38.28985481
B9W14_01840	71.55685153	27.02977692
B9W14_01845	118.0591354	18.70739864
B9W14_01850	398.2370839	22.53599803
B9W14_01855	262.7778222	63.30702416
B9W14_01860	2.99691364	0.771865347
B9W14_01865	0.301546187	0.426450707
B9W14_01870	1.476031423	1.248205152
B9W14_01875	4.996669037	2.057829662
B9W14_01880	1.667082259	1.926473362
B9W14_01885	70.25344484	26.90502868
B9W14_01890	33.61725511	2.41445974
B9W14_01895	11.68745631	1.15412926
B9W14_01900	13.86686678	1.116402555
B9W14_01905	120.508195	6.463574142
B9W14_01910	81.46832611	16.24021225
B9W14_01915	141.9642738	22.76725819
B9W14_01920	1.943481257	0.908402038
B9W14_01925	25.95397249	10.77437544
B9W14_01930	1.767662663	0.650463585
B9W14_01935	13.30730098	3.271031237
B9W14_01940	1.360312915	0.829452645
B9W14_01945	0.538419258	0.255959601
B9W14_01950	0.133376198	0.188622428
B9W14_01955	0.695250245	0.983232325
B9W14_01960	4091.199059	167.9496566
B9W14_01965	1.700732492	0.473705292
B9W14_01970	1.07301268	1.081541695
B9W14_01975	0	0
B9W14_01980	123.5551423	2.500404728
B9W14_01985	17.86931717	4.15406811
B9W14_01990	32.14301337	5.795880486
B9W14_01995	196.6301932	9.697440888
B9W14_02000	384.3791533	19.98075748
B9W14_02005	52.83922594	0.583968708
B9W14_02010	38.28403878	2.836506384
B9W14_02015	25.34049013	8.281087876
B9W14_02020	46.35414243	14.1691806
B9W14_02025	706.8609798	158.9288973
B9W14_02030	1709.056083	54.0730338
B9W14_02035	11067.46453	3207.64059
B9W14_02040	8.14709206	1.610115855
B9W14_02045	10.30276437	1.801412339
B9W14_02050	45.56655321	4.047639068
B9W14_02055	106.9484562	11.22912382
B9W14_02060	23.42018717	9.130277595
B9W14_02065	185.9731833	47.65919064
B9W14_02070	52.08896014	20.86611221
B9W14_02075	704.0474297	264.7016419
B9W14_02080	813.6392875	98.32284829
B9W14_02085	984.4512137	89.74471345
B9W14_02090	0.30973789	0.438035525
B9W14_02095	93.37786027	6.576299062
B9W14_02100	118.6588659	20.8853069
B9W14_02105	258.8824187	28.38721794
B9W14_02110	28.42085986	8.583574899
B9W14_02115	58.46484959	13.52549637
B9W14_02120	199.7705531	40.58089857
B9W14_02125	4.371382414	4.887955045
B9W14_02135	0.369896656	0.523112868
B9W14_02140	1.480089783	2.093163044
B9W14_02145	2.815293919	1.338365032
B9W14_02150	3.406942885	4.818144834
B9W14_02155	69.50037004	3.915976932
B9W14_02160	13.65893454	3.562672221
B9W14_02165	54.91838994	12.46193045
B9W14_02170	3.187522831	1.489879166
B9W14_02175	14.08554155	3.321190202
B9W14_02180	3.26592454	2.895613708
B9W14_02185	9.941427278	4.209895828
B9W14_02190	20.10169403	4.650230697
B9W14_02195	1629.846573	722.7240784
B9W14_02200	89.4357551	13.57799384
B9W14_02205	46.95006386	9.691727323
B9W14_02210	48.53472531	32.99489037
B9W14_02215	3.81016984	3.439135778
B9W14_02220	10.73654658	0.708266704
B9W14_02225	14.52224972	1.694734361
B9W14_02230	6.15812875	2.563908643
B9W14_02235	8.39015566	6.480486522
B9W14_02240	7.291111559	2.218460674
B9W14_02245	10.36282568	3.337902929
B9W14_02250	37.76981056	9.917780716
B9W14_02255	33.80723286	7.364946319
B9W14_02260	1172.713111	15.27131427
B9W14_02265	17.28970793	12.9389427
B9W14_02270	85.06063207	22.10904781
B9W14_02275	50.18722764	15.47115998
B9W14_02280	111.2340391	42.55990892
B9W14_02285	8.342837398	2.492502782
B9W14_02290	9.636172254	2.109524001
B9W14_02295	23.71126765	5.355145558
B9W14_02300	12.48797853	0.448567797
B9W14_02305	8.305196281	1.541101602
B9W14_02310	145.1488165	29.68847349
B9W14_02315	60.94141391	17.85063221
B9W14_02320	0.984178897	0.122147718
B9W14_02325	85.22438456	2.181913706
B9W14_02330	203.8143344	52.42431056
B9W14_02335	31.73770588	9.988085027
B9W14_02340	8.260304001	2.371944587
B9W14_02345	33.0692259	0.562311685
B9W14_02350	9.832696689	5.161197678
B9W14_02355	3.596808918	2.386385013
B9W14_02360	6.271948413	3.387468908
B9W14_02365	2.969391539	1.690925152
B9W14_02370	6.822688235	4.80136031
B9W14_02375	4.583225306	3.380199698
B9W14_02380	5.134956038	3.13104641
B9W14_02385	16.49249	3.754880698
B9W14_02390	169.6468411	46.08409689
B9W14_02395	0.953602093	0.004281093
B9W14_02400	2.986507878	1.395922822
B9W14_02405	2.270564208	1.06128379
B9W14_02410	0.460452269	0.651177844
B9W14_02415	0.814709206	0.161011586
B9W14_02420	9.42956267	2.146848829
B9W14_02425	2.139989099	0.441750002
B9W14_02430	3.643582452	0.499081338
B9W14_02435	73.16683601	15.7751981
B9W14_02440	25.46863232	15.52953311
B9W14_02445	15.95712271	1.241562699
B9W14_02450	43.06872147	4.392967825
B9W14_02455	89.90506148	0.504570728
B9W14_02460	0	0
B9W14_02465	0	0
B9W14_02470	19.4703007	4.432845268
B9W14_02475	7.462853478	0.926224413
B9W14_02480	9.697784806	4.904532764
B9W14_02485	9.152729265	2.948126579
B9W14_02490	4.531507759	6.408519731
B9W14_02495	497.3699424	91.68643833
B9W14_02500	1.347051553	0.861112631
B9W14_02505	45.8779009	17.8853383
B9W14_02510	5.850041902	2.73436647
B9W14_02515	2.630971226	1.229741534
B9W14_02520	4.957009773	3.727309465
B9W14_02525	8.651332776	0.239397776
B9W14_02530	3.599877887	0.711446541
B9W14_02535	14.68151332	1.570100257
B9W14_02540	14.62094635	4.98500006
B9W14_02545	0.559729385	0.791576887
B9W14_02550	1.921667945	0.551806553
B9W14_02555	0.851907025	0.720414702
B9W14_02560	14.37863654	7.435789359
B9W14_02565	3.778907579	0.780065858
B9W14_02570	4.424713712	0.01986427
B9W14_02575	33.20386824	8.397491759
B9W14_02580	9.246400133	5.229691456
B9W14_02585	7.48463536	6.59502893
B9W14_02590	3.099084571	1.793099769
B9W14_02595	0.88213351	1.247525174
B9W14_02600	3.559821849	3.76875269
B9W14_02605	3.556989962	5.030343445
B9W14_02610	176.0379792	61.58167999
B9W14_02615	175.7891059	5.55966449
B9W14_02620	7.354000398	3.776295335
B9W14_02625	4.491680986	4.52738384
B9W14_02630	5.504651974	2.572927859
B9W14_02635	1.833444908	0.008231051
B9W14_02640	4.405558873	2.6862955
B9W14_02645	12.12250332	0.054422658
B9W14_02650	87.67384456	27.38913937
B9W14_02655	16.23730968	2.015233538
B9W14_02660	10.87992894	7.03257984
B9W14_02665	1905.18082	273.8949559
B9W14_02670	1725.854294	156.6547221
B9W14_02675	2870.719415	682.5814663
B9W14_02680	1046.036314	185.8321132
B9W14_02685	7.417953835	3.836131613
B9W14_02690	21.1824387	3.223809793
B9W14_02695	0.502276325	0.234768838
B9W14_02700	0	0
B9W14_02705	0	0
B9W14_02710	12.16913322	0.576084255
B9W14_02715	6.562057161	7.434698792
B9W14_02720	5.591230979	2.827694786
B9W14_02725	29.75212617	17.19171457
B9W14_02730	6.275850523	0.563637398
B9W14_02735	6.738624022	5.315241409
B9W14_02740	3.32611078	1.554656521
B9W14_02745	5.791510095	0.026000354
B9W14_02750	3.833871045	0.275356428
B9W14_02755	6.055987192	1.502995969
B9W14_02760	20.52190033	7.723139474
B9W14_02765	5.172339888	1.48523633
B9W14_02770	5.178903515	4.409297144
B9W14_02775	78.49761479	28.42361684
B9W14_02780	11.53000767	3.310839319
B9W14_02785	2.717232577	1.270060929
B9W14_02790	5.721670595	2.09394697
B9W14_02795	4.294686849	1.301966744
B9W14_02800	3.496874241	0.167481114
B9W14_02805	15.00964103	2.764030821
B9W14_02810	1.731147185	1.229925524
B9W14_02815	39.75268981	9.519989759
B9W14_02820	33.89658901	0.929177563
B9W14_02825	42.21605927	5.6239636
B9W14_02830	16.77453177	6.908428151
B9W14_02835	13.28441846	8.644523667
B9W14_02840	1.974470624	0.938645312
B9W14_02845	81.76289967	19.26238618
B9W14_02850	38.37959184	24.80784069
B9W14_02855	13.71487221	6.519925066
B9W14_02860	15.15969132	7.690213742
B9W14_02865	78.18255498	23.51258503
B9W14_02870	0	0
B9W14_02875	3.538690718	2.992491839
B9W14_02880	7.017781226	2.451600421
B9W14_02885	386.1128414	81.68942427
B9W14_02890	1288.065724	494.1552601
B9W14_02895	7.040381373	0.505654531
B9W14_02900	7.432177159	1.200796376
B9W14_02905	10.73647702	7.930618081
B9W14_02910	3.59134035	2.913079914
B9W14_02915	29.408432	4.86060204
B9W14_02920	0	0
B9W14_02925	0.792635692	1.120956145
B9W14_02930	1.030529802	1.457389222
B9W14_02935	2.853742837	3.133883086
B9W14_02940	1.69812	0.472977634
B9W14_02945	1.304337418	0.479969403
B9W14_02950	1.422795985	2.012137378
B9W14_02955	12.18342429	3.265129827
B9W14_02960	1.725111725	1.458839771
B9W14_02965	0	0
B9W14_02970	2.227479863	3.150132232
B9W14_02975	8.239900168	4.227233484
B9W14_02980	10.22966901	4.29689447
B9W14_02985	12.59558794	5.436609488
B9W14_02990	17.62587866	9.004888815
B9W14_02995	26.37166116	0.448425774
B9W14_03000	6.289095092	1.805912356
B9W14_03005	31.18055116	8.020137063
B9W14_03010	1.120898958	1.585190508
B9W14_03015	67.37534916	19.34681759
B9W14_03020	40.54762446	13.8246804
B9W14_03025	0	0
B9W14_03030	1.802485101	0.204126744
B9W14_03035	21.32170319	11.80748338
B9W14_03040	14.58732245	14.4740374
B9W14_03045	23.61903943	6.197767078
B9W14_03050	16.9232619	5.91199336
B9W14_03055	149.4038656	63.34528249
B9W14_03060	5.150460864	5.191400136
B9W14_03065	1.422679446	2.011972568
B9W14_03070	5.568384444	2.879642564
B9W14_03075	0	0
B9W14_03080	4.083951437	5.775579511
B9W14_03085	2.751137401	0.444493686
B9W14_03090	5.404557064	3.839767489
B9W14_03095	6.335651651	0.786325934
B9W14_03100	118.1597581	41.05784284
B9W14_03105	128.5976291	31.86446046
B9W14_03110	7.110310957	0.340544931
B9W14_03115	6.542227245	4.340590064
B9W14_03120	1.413675498	1.999239061
B9W14_03125	0	0
B9W14_03130	20.29008462	0.48414459
B9W14_03135	1.180521243	1.669509152
B9W14_03140	6.329717477	2.635348822
B9W14_03145	7.45631858	0.925413358
B9W14_03150	59.64751024	5.948406145
B9W14_03155	52.29207115	0.234759557
B9W14_03160	4.972535616	2.324211499
B9W14_03165	16.45889831	0.857274314
B9W14_03170	4.353829819	0.381665668
B9W14_03175	3.029105242	1.752610419
B9W14_03180	12.92368606	4.028468137
B9W14_03185	12.22246167	5.133951835
B9W14_03190	21.45315739	0.096311613
B9W14_03195	50.07564581	20.34724065
B9W14_03200	59.06730446	11.15626767
B9W14_03205	55.34403681	15.89202873
B9W14_03210	1439.698217	748.7659929
B9W14_03215	16.38782856	0.073571371
B9W14_03220	34.25677213	8.135204142
B9W14_03225	2.304538392	0.010345974
B9W14_03230	34.07234342	4.753690004
B9W14_03235	19.39808753	0.496629612
B9W14_03240	46.56789495	34.21681738
B9W14_03245	61.43611379	9.926063547
B9W14_03250	92.40946759	0.070962846
B9W14_03255	14.84008965	5.003051754
B9W14_03260	40.91831579	4.349145344
B9W14_03265	46.21189831	2.187661727
B9W14_03270	7.437883565	1.880194696
B9W14_03275	11.44480452	0.754988946
B9W14_03280	9.81399606	1.807250922
B9W14_03285	0	0
B9W14_03290	0	0
B9W14_03295	0	0
B9W14_03300	19.65047321	5.073270584
B9W14_03305	7.255547911	0.887412757
B9W14_03310	15.81026664	3.509125219
B9W14_03315	0	0
B9W14_03320	0.58652494	0.829471525
B9W14_03325	6.909225751	1.924427747
B9W14_03330	7.242834745	2.324054156
B9W14_03335	15.29414105	9.991820001
B9W14_03340	34.72367521	23.50449668
B9W14_03345	3.50278714	1.005824603
B9W14_03350	16.40370061	0.589220412
B9W14_03355	0	0
B9W14_03360	0	0
B9W14_03365	0	0
B9W14_03370	0	0
B9W14_03375	1.79295429	2.535620273
B9W14_03380	36.79952779	9.297239382
B9W14_03385	13.70223109	3.041241856
B9W14_03390	14.06398035	4.551047476
B9W14_03395	21.44273326	1.500017604
B9W14_03400	1.364372912	1.929514676
B9W14_03405	11.90458638	5.919782234
B9W14_03410	70.97285085	8.037490527
B9W14_03415	3.69970446	0.907223319
B9W14_03420	4.559386126	1.786543904
B9W14_03425	10.69433938	1.590769228
B9W14_03430	3.619139021	3.403111331
B9W14_03435	1.957573589	1.655421017
B9W14_03440	1.883536218	0.880383144
B9W14_03445	10.54427422	3.554799931
B9W14_03450	0	0
B9W14_03455	1.927339386	0.90085717
B9W14_03460	5.642627882	6.196541557
B9W14_03465	0	0
B9W14_03470	11.43658823	1.179485219
B9W14_03475	13.13121436	1.580698988
B9W14_03480	15.62924516	2.863660027
B9W14_03485	20.88480433	8.52867884
B9W14_03490	71.14282342	14.28685912
B9W14_03495	890.9283739	40.47208879
B9W14_03500	7.574133782	2.504040255
B9W14_03505	38.86849129	5.620041578
B9W14_03510	51.07368317	8.824656609
B9W14_03515	3.403625933	0.015280208
B9W14_03520	0	0
B9W14_03525	0.244964673	0.346432363
B9W14_03530	63.81453046	7.562566386
B9W14_03535	0	0
B9W14_03540	4.551845287	0.515484625
B9W14_03545	49.21805279	3.945618064
B9W14_03550	2.218135523	0.505007689
B9W14_03555	43.96806287	6.413376997
B9W14_03560	9.724645522	0.043657737
B9W14_03565	52.33971716	25.91844283
B9W14_03570	26.7446408	1.764285979
B9W14_03575	60.37717584	43.33481056
B9W14_03580	6.908797514	2.115204886
B9W14_03585	13.43517186	10.64630855
B9W14_03590	12.13068958	0.7405808
B9W14_03595	5.659565331	2.888411361
B9W14_03600	2.907915565	1.359188011
B9W14_03605	2.681644674	0.012038952
B9W14_03610	6.520372493	0.312290112
B9W14_03615	73.65073094	17.96521417
B9W14_03620	117.0017012	20.28556244
B9W14_03625	18.96305877	0.085132587
B9W14_03630	23.89898179	19.22010715
B9W14_03635	0.365896661	0.171023657
B9W14_03640	2.948248457	0.682033836
B9W14_03645	3.350535696	0.662168858
B9W14_03650	20.55698097	10.39643472
B9W14_03655	0	0
B9W14_03660	0.356454166	0.166610143
B9W14_03665	123.4277313	50.97756473
B9W14_03670	634.2186425	120.44373
B9W14_03675	1093.939691	5.130220656
B9W14_03680	1914.313277	343.207593
B9W14_03685	1875.627821	86.39596471
